name,f1,f2,seq,disc_freq,cal_freq,disc_win,cal_win,disc_mean,cal_mean,disc_pf,cal_pf
TSI<=0|BB>=0.075|MOTION_HL,0.0,0.075,MOTION_HL,0.7950191570881225,0.3835826620636747,44.57831325301205,25.0,-0.5872338293826032,-2.403522721394404,0.6769910432667516,0.3144987489201965
TSI<=0|BB>=0.075|PULLBACK_REBOUND,0.0,0.075,PULLBACK_REBOUND,1.8582375478927202,3.049482163406214,63.91752577319587,45.911949685534594,1.5516398410128713,-0.24741241479647208,2.1933618069380225,0.8801900316065852
TSI<=0|BB>=0.065|SEQ_B,0.0,0.065,SEQ_B,0.28735632183908044,0.5370157268891446,63.33333333333333,39.285714285714285,2.231492979984512,-2.4012583158644323,2.7643514600324233,0.4304952434175363
TSI<=0|BB>=0.065|HL_RECLAIM,0.0,0.065,HL_RECLAIM,0.9291187739463601,0.4986574606827771,48.45360824742268,26.923076923076923,0.42263777049963247,-1.2050842967282631,1.2752936052208397,0.4926714037229502
TSI<=0|BB>=0.065|MACD_STOCH_TURN,0.0,0.065,MACD_STOCH_TURN,1.4655172413793103,1.1507479861910241,55.55555555555556,43.333333333333336,1.0291022021177176,-0.22213265191353232,1.712218205756098,0.8805214555540133
TSI<=0|BB>=0.065|MOTION_HL,0.0,0.065,MOTION_HL,1.053639846743295,0.5561948599923283,47.27272727272727,27.586206896551722,0.14904238082657942,-1.8158105902618729,1.0849559330763947,0.3691788148923839
TSI<=0|BB>=0.065|PULLBACK_REBOUND,0.0,0.065,PULLBACK_REBOUND,2.289272030651341,3.3563482930571538,59.83263598326359,46.285714285714285,1.4350096914930912,-0.20733545748072488,1.9616763720467665,0.8974543468919964
TSI<=0|BB>=0.055|SEQ_B,0.0,0.055,SEQ_B,0.4022988505747126,0.5561948599923283,61.904761904761905,41.37931034482759,1.515135813006654,-2.2616460470178916,2.0601513932806625,0.44445009434936816
TSI<=0|BB>=0.055|HL_RECLAIM,0.0,0.055,HL_RECLAIM,1.3026819923371646,0.6904487917146145,49.26470588235294,41.66666666666667,0.7174542132095046,-0.7043868166193039,1.4904527851570084,0.6424315345000167
TSI<=0|BB>=0.055|MACD_STOCH_TURN,0.0,0.055,MACD_STOCH_TURN,1.8965517241379308,1.5535097813578826,54.54545454545454,49.382716049382715,1.0116564653743016,-0.08391053230226851,1.7067310510317308,0.9526207630560741
TSI<=0|BB>=0.055|MOTION_HL,0.0,0.055,MOTION_HL,1.561302681992337,0.7479861910241657,48.466257668711656,41.02564102564102,0.462450838328614,-1.1970318154090875,1.2881089553351301,0.4960390230392368
TSI<=0|BB>=0.055|PULLBACK_REBOUND,0.0,0.055,PULLBACK_REBOUND,2.9885057471264367,4.238588415803606,59.294871794871796,49.7737556561086,1.453236697721872,0.378831920487752,2.028423187839526,1.204536123090051
TSI<=0|BB>=0.045|SEQ_B,0.0,0.045,SEQ_B,0.4789272030651341,0.6329113924050633,57.99999999999999,39.39393939393939,0.9869965344628917,-2.071907423173622,1.5960853890593967,0.4651091979912422
TSI<=0|BB>=0.045|HL_RECLAIM,0.0,0.045,HL_RECLAIM,1.5804597701149425,0.8822401227464518,45.45454545454545,36.95652173913043,0.328394002551895,-1.1292724007975046,1.2059258945715945,0.4845228059923731
TSI<=0|BB>=0.045|MACD_STOCH_TURN,0.0,0.045,MACD_STOCH_TURN,2.2701149425287355,1.9370924434215573,50.63291139240506,45.54455445544555,0.6500078414278457,-0.41426786397175286,1.425403948780721,0.7824984197926371
TSI<=0|BB>=0.045|MOTION_HL,0.0,0.045,MOTION_HL,1.8773946360153255,1.016494054468738,45.40816326530612,35.84905660377358,0.1563256695319593,-1.5389820186278964,1.0923507259860579,0.3848750262729024
TSI<=0|BB>=0.045|PULLBACK_REBOUND,0.0,0.045,PULLBACK_REBOUND,3.390804597701149,4.871499808208669,57.909604519774014,48.031496062992126,1.2530232681469358,0.3691243405012325,1.821475333904998,1.194519913704809
TSI<=0.05|BB>=0.0942267|SEQ_B,0.05,0.0942267,SEQ_B,0.19157088122605362,0.3068661296509398,80.0,56.25,3.3769179959927014,1.1570697480145669,8.90491776704277,1.652792743480522
TSI<=0.05|BB>=0.0942267|MACD_STOCH_TURN,0.05,0.0942267,MACD_STOCH_TURN,0.9291187739463601,0.4411200613732259,54.63917525773196,69.56521739130434,1.0360361710990063,2.6762778269485126,1.7879704064224162,5.5518817649039
TSI<=0.05|BB>=0.0942267|PULLBACK_REBOUND,0.05,0.0942267,PULLBACK_REBOUND,1.4272030651340994,2.1480629075565782,66.44295302013423,62.5,1.8550846361057587,1.1834002619654391,2.483291967933568,1.887510124852663
TSI<=0.05|BB>=0.085|SEQ_B,0.05,0.085,SEQ_B,0.210727969348659,0.34522439585730724,72.72727272727273,50.0,2.6119281772797445,0.6494570093022435,4.086095377466358,1.3322714571825658
TSI<=0.05|BB>=0.085|HL_RECLAIM,0.05,0.085,HL_RECLAIM,0.632183908045977,0.24932873034138855,45.45454545454545,38.46153846153847,-0.17993794901680354,0.6592041662153822,0.8904373236741698,1.6355224757978388
TSI<=0.05|BB>=0.085|MACD_STOCH_TURN,0.05,0.085,MACD_STOCH_TURN,1.0057471264367817,0.5178365937859609,55.23809523809524,62.96296296296296,1.0274887148968666,2.1247661353761877,1.785471437120697,3.839673294574989
TSI<=0.05|BB>=0.085|MOTION_HL,0.05,0.085,MOTION_HL,0.6992337164750958,0.24932873034138855,43.83561643835616,38.46153846153847,-0.4057829923462627,0.6592041662153822,0.7702634021612055,1.6355224757978388
TSI<=0.05|BB>=0.085|PULLBACK_REBOUND,0.05,0.085,PULLBACK_REBOUND,1.532567049808429,2.397391637897967,65.0,56.8,1.7361373332704044,0.8563860884421133,2.3628699106650397,1.603678322928128
TSI<=0.05|BB>=0.075|SEQ_B,0.05,0.075,SEQ_B,0.22988505747126436,0.46029919447640966,75.0,37.5,2.9312240175788964,-2.6642576147062154,4.778206447979109,0.42298347143993736
TSI<=0.05|BB>=0.075|HL_RECLAIM,0.05,0.075,HL_RECLAIM,0.7088122605363985,0.364403528960491,45.94594594594595,26.31578947368421,-0.2602906566653203,-1.5494933261855637,0.8369157566159935,0.42828066425119893
TSI<=0.05|BB>=0.075|MACD_STOCH_TURN,0.05,0.075,MACD_STOCH_TURN,1.1494252873563218,0.7863444572305331,55.833333333333336,41.46341463414634,0.8027951371856975,-0.40525712281747434,1.6177445539634523,0.8235894706950151
TSI<=0.05|BB>=0.075|MOTION_HL,0.05,0.075,MOTION_HL,0.7950191570881225,0.3835826620636747,44.57831325301205,25.0,-0.5872338293826032,-2.403522721394404,0.6769910432667516,0.3144987489201965
TSI<=0.05|BB>=0.075|PULLBACK_REBOUND,0.05,0.075,PULLBACK_REBOUND,1.8773946360153255,3.049482163406214,64.28571428571429,45.911949685534594,1.5567271779824625,-0.24741241479647208,2.209617499097298,0.8801900316065852
TSI<=0.05|BB>=0.065|SEQ_B,0.05,0.065,SEQ_B,0.28735632183908044,0.5370157268891446,63.33333333333333,39.285714285714285,2.231492979984512,-2.4012583158644323,2.7643514600324233,0.4304952434175363
TSI<=0.05|BB>=0.065|HL_RECLAIM,0.05,0.065,HL_RECLAIM,0.9578544061302682,0.4986574606827771,49.0,26.923076923076923,0.43248296181699175,-1.2050842967282631,1.288772647189969,0.4926714037229502
TSI<=0.05|BB>=0.065|MACD_STOCH_TURN,0.05,0.065,MACD_STOCH_TURN,1.4846743295019156,1.1507479861910241,55.483870967741936,43.333333333333336,1.0174994211661315,-0.22213265191353232,1.7124155731469317,0.8805214555540133
TSI<=0.05|BB>=0.065|MOTION_HL,0.05,0.065,MOTION_HL,1.082375478927203,0.5561948599923283,47.78761061946903,27.586206896551722,0.1650185339306066,-1.8158105902618729,1.0962046113581634,0.3691788148923839
TSI<=0.05|BB>=0.065|PULLBACK_REBOUND,0.05,0.065,PULLBACK_REBOUND,2.337164750957854,3.3563482930571538,59.83606557377049,46.285714285714285,1.419993692177641,-0.20733545748072488,1.9683923508496781,0.8974543468919964
TSI<=0.05|BB>=0.055|SEQ_B,0.05,0.055,SEQ_B,0.4022988505747126,0.5561948599923283,61.904761904761905,41.37931034482759,1.515135813006654,-2.2616460470178916,2.0601513932806625,0.44445009434936816
TSI<=0.05|BB>=0.055|HL_RECLAIM,0.05,0.055,HL_RECLAIM,1.3314176245210727,0.6904487917146145,49.64028776978417,41.66666666666667,0.7181741398541542,-0.7043868166193039,1.4996423141114474,0.6424315345000167
TSI<=0.05|BB>=0.055|MACD_STOCH_TURN,0.05,0.055,MACD_STOCH_TURN,1.925287356321839,1.5535097813578826,54.72636815920397,49.382716049382715,1.0042929633273971,-0.08391053230226851,1.7114555384575012,0.9526207630560741
TSI<=0.05|BB>=0.055|MOTION_HL,0.05,0.055,MOTION_HL,1.590038314176245,0.7479861910241657,48.795180722891565,41.02564102564102,0.4676621631975836,-1.1970318154090875,1.29575824998225,0.4960390230392368
TSI<=0.05|BB>=0.055|PULLBACK_REBOUND,0.05,0.055,PULLBACK_REBOUND,3.03639846743295,4.238588415803606,59.305993690851736,49.7737556561086,1.441391149254636,0.378831920487752,2.0336851967784955,1.204536123090051
TSI<=0.05|BB>=0.045|SEQ_B,0.05,0.045,SEQ_B,0.4789272030651341,0.6329113924050633,57.99999999999999,39.39393939393939,0.9869965344628917,-2.071907423173622,1.5960853890593967,0.4651091979912422
TSI<=0.05|BB>=0.045|HL_RECLAIM,0.05,0.045,HL_RECLAIM,1.6091954022988504,0.8822401227464518,45.83333333333333,36.95652173913043,0.33593715990653256,-1.1292724007975046,1.2137962404292493,0.4845228059923731
TSI<=0.05|BB>=0.045|MACD_STOCH_TURN,0.05,0.045,MACD_STOCH_TURN,2.2988505747126435,1.9370924434215573,50.83333333333333,45.54455445544555,0.6483615162628937,-0.41426786397175286,1.4293380196250802,0.7824984197926371
TSI<=0.05|BB>=0.045|MOTION_HL,0.05,0.045,MOTION_HL,1.9061302681992336,1.016494054468738,45.7286432160804,35.84905660377358,0.16528775714321017,-1.5389820186278964,1.0988866707512164,0.3848750262729024
TSI<=0.05|BB>=0.045|PULLBACK_REBOUND,0.05,0.045,PULLBACK_REBOUND,3.4386973180076628,4.871499808208669,57.938718662952645,48.031496062992126,1.2453520377395846,0.3691243405012325,1.8262145060609434,1.194519913704809
TSI<=0.1|BB>=0.0942267|SEQ_B,0.1,0.0942267,SEQ_B,0.19157088122605362,0.3068661296509398,80.0,56.25,3.3769179959927014,1.1570697480145669,8.90491776704277,1.652792743480522
TSI<=0.1|BB>=0.0942267|MACD_STOCH_TURN,0.1,0.0942267,MACD_STOCH_TURN,0.9291187739463601,0.4411200613732259,54.63917525773196,69.56521739130434,1.0360361710990063,2.6762778269485126,1.7879704064224162,5.5518817649039
TSI<=0.1|BB>=0.0942267|PULLBACK_REBOUND,0.1,0.0942267,PULLBACK_REBOUND,1.446360153256705,2.1480629075565782,66.88741721854305,62.5,1.875348502242228,1.1834002619654391,2.519622031221702,1.887510124852663
TSI<=0.1|BB>=0.085|SEQ_B,0.1,0.085,SEQ_B,0.210727969348659,0.34522439585730724,72.72727272727273,50.0,2.6119281772797445,0.6494570093022435,4.086095377466358,1.3322714571825658
TSI<=0.1|BB>=0.085|HL_RECLAIM,0.1,0.085,HL_RECLAIM,0.632183908045977,0.24932873034138855,45.45454545454545,38.46153846153847,-0.17993794901680354,0.6592041662153822,0.8904373236741698,1.6355224757978388
TSI<=0.1|BB>=0.085|MACD_STOCH_TURN,0.1,0.085,MACD_STOCH_TURN,1.0057471264367817,0.5178365937859609,55.23809523809524,62.96296296296296,1.0274887148968666,2.1247661353761877,1.785471437120697,3.839673294574989
TSI<=0.1|BB>=0.085|MOTION_HL,0.1,0.085,MOTION_HL,0.6992337164750958,0.24932873034138855,43.83561643835616,38.46153846153847,-0.4057829923462627,0.6592041662153822,0.7702634021612055,1.6355224757978388
TSI<=0.1|BB>=0.085|PULLBACK_REBOUND,0.1,0.085,PULLBACK_REBOUND,1.5517241379310345,2.397391637897967,65.4320987654321,56.8,1.7564937430992784,0.8563860884421133,2.396085338514044,1.603678322928128
TSI<=0.1|BB>=0.075|SEQ_B,0.1,0.075,SEQ_B,0.22988505747126436,0.46029919447640966,75.0,37.5,2.9312240175788964,-2.6642576147062154,4.778206447979109,0.42298347143993736
TSI<=0.1|BB>=0.075|HL_RECLAIM,0.1,0.075,HL_RECLAIM,0.7088122605363985,0.364403528960491,45.94594594594595,26.31578947368421,-0.2602906566653203,-1.5494933261855637,0.8369157566159935,0.42828066425119893
TSI<=0.1|BB>=0.075|MACD_STOCH_TURN,0.1,0.075,MACD_STOCH_TURN,1.1494252873563218,0.7863444572305331,55.833333333333336,41.46341463414634,0.8027951371856975,-0.40525712281747434,1.6177445539634523,0.8235894706950151
TSI<=0.1|BB>=0.075|MOTION_HL,0.1,0.075,MOTION_HL,0.7950191570881225,0.3835826620636747,44.57831325301205,25.0,-0.5872338293826032,-2.403522721394404,0.6769910432667516,0.3144987489201965
TSI<=0.1|BB>=0.075|PULLBACK_REBOUND,0.1,0.075,PULLBACK_REBOUND,1.8965517241379308,3.049482163406214,64.64646464646465,45.911949685534594,1.575194646178692,-0.24741241479647208,2.236456663367916,0.8801900316065852
TSI<=0.1|BB>=0.065|SEQ_B,0.1,0.065,SEQ_B,0.28735632183908044,0.5370157268891446,63.33333333333333,39.285714285714285,2.231492979984512,-2.4012583158644323,2.7643514600324233,0.4304952434175363
TSI<=0.1|BB>=0.065|HL_RECLAIM,0.1,0.065,HL_RECLAIM,0.9578544061302682,0.5178365937859609,49.0,29.629629629629626,0.43248296181699175,-1.104049824925455,1.288772647189969,0.5173292238578402
TSI<=0.1|BB>=0.065|MACD_STOCH_TURN,0.1,0.065,MACD_STOCH_TURN,1.4846743295019156,1.1699271192942078,55.483870967741936,44.26229508196721,1.0174994211661315,-0.19352643726007188,1.7124155731469317,0.8941730187626997
TSI<=0.1|BB>=0.065|MOTION_HL,0.1,0.065,MOTION_HL,1.082375478927203,0.5753739930955121,47.78761061946903,30.0,0.1650185339306066,-1.7045220225215583,1.0962046113581634,0.38742171333044656
TSI<=0.1|BB>=0.065|PULLBACK_REBOUND,0.1,0.065,PULLBACK_REBOUND,2.3563218390804597,3.3755274261603376,60.16260162601627,46.590909090909086,1.435969406301475,-0.19750487850670043,1.9873142452856158,0.9017582426137325
TSI<=0.1|BB>=0.055|SEQ_B,0.1,0.055,SEQ_B,0.4118773946360153,0.5561948599923283,60.46511627906976,41.37931034482759,1.4476846667561205,-2.2616460470178916,2.0136795626818587,0.44445009434936816
TSI<=0.1|BB>=0.055|HL_RECLAIM,0.1,0.055,HL_RECLAIM,1.3409961685823755,0.7096279248177982,49.28571428571429,43.24324324324324,0.7031495854568655,-0.6441913231445238,1.4893162702449734,0.6639049735486193
TSI<=0.1|BB>=0.055|MACD_STOCH_TURN,0.1,0.055,MACD_STOCH_TURN,1.9348659003831417,1.5726889144610663,54.45544554455446,50.0,0.9924634760051512,-0.06431593505531938,1.7031403116538828,0.9632363174488419
TSI<=0.1|BB>=0.055|MOTION_HL,0.1,0.055,MOTION_HL,1.5996168582375478,0.7671653241273494,48.50299401197605,42.5,0.4565668000900156,-1.1290348589751713,1.2889557751141665,0.5124783003516231
TSI<=0.1|BB>=0.055|PULLBACK_REBOUND,0.1,0.055,PULLBACK_REBOUND,3.065134099616858,4.25776754890679,59.375,50.0,1.4451358283373283,0.38398513905288634,2.043234280430479,1.2082565030246124
TSI<=0.1|BB>=0.045|SEQ_B,0.1,0.045,SEQ_B,0.48850574712643674,0.6329113924050633,56.86274509803921,39.39393939393939,0.9404816323015357,-2.071907423173622,1.5698187360808928,0.4651091979912422
TSI<=0.1|BB>=0.045|HL_RECLAIM,0.1,0.045,HL_RECLAIM,1.628352490421456,0.9014192558496356,45.294117647058826,38.297872340425535,0.3226598787560658,-1.0728443403135672,1.2065505510510277,0.4996343563538819
TSI<=0.1|BB>=0.045|MACD_STOCH_TURN,0.1,0.045,MACD_STOCH_TURN,2.3275862068965516,1.9754507096279248,50.20576131687243,45.63106796116505,0.633010289824396,-0.4870891259900203,1.4223319545823887,0.7519069493414301
TSI<=0.1|BB>=0.045|MOTION_HL,0.1,0.045,MOTION_HL,1.925287356321839,1.0356731875719218,45.27363184079602,37.03703703703704,0.15575621987926638,-1.4822814915802027,1.0936743220503804,0.3963594724633558
TSI<=0.1|BB>=0.045|PULLBACK_REBOUND,0.1,0.045,PULLBACK_REBOUND,3.467432950191571,5.005753739930955,58.011049723756905,47.12643678160919,1.2502868848141886,0.30048142553119994,1.834496217207261,1.1572130342868885
