name,a,b,stable_dev,score,disc_veto,cal_veto,disc_bad_removed,cal_bad_removed,disc_clean_preserved,cal_clean_preserved,disc_delayed_preserved,cal_delayed_preserved,disc_net24_imp,cal_net24_imp,disc_net72_imp,cal_net72_imp
m15_adx_acc GE Q70(0.476858) OR btc4_donch_pos LE Q10(0.241459),m15_adx_acc GE Q70(0.476858),btc4_donch_pos LE Q10(0.241459),True,0.7539254969528935,37.64805414551608,47.16981132075472,40.63694267515924,51.84210526315789,62.78825995807128,51.19402985074627,64.8068669527897,59.61538461538461,0.1283471569511327,0.23563318451501314,0.7650969753884657,0.5658005694088974
m15_er10_d3 GE Q90(0.216841) OR pre_range_4h LE Q50(2.42148),m15_er10_d3 GE Q90(0.216841),pre_range_4h LE Q50(2.42148),True,0.7521216997153511,55.24534686971235,51.41509433962265,59.617834394904456,55.00000000000001,45.59748427672956,51.49253731343284,55.93705293276109,54.72027972027972,0.25941447103462323,0.18769203904352882,1.0340508742031624,0.49273154746427517
m15_adx_d3 LE Q30(-2.25983) OR m15_ppo_hist_d3 GE Q80(0.0158154),m15_adx_d3 LE Q30(-2.25983),m15_ppo_hist_d3 GE Q80(0.0158154),True,0.7507696321906372,45.769881556683586,42.505241090146754,45.98726114649681,44.60526315789474,55.13626834381551,56.26865671641791,52.07439198855508,62.23776223776224,0.1754296009743624,0.2551311884493431,0.5709924394200102,0.6305066397124952
m15_ema20_50_spread_d1 GE Q90(0.0565935) OR pre_dd_from_high_2h GE Q60(-0.585504),m15_ema20_50_spread_d1 GE Q90(0.0565935),pre_dd_from_high_2h GE Q60(-0.585504),True,0.7488436359171148,47.2927241962775,43.55345911949686,51.46496815286624,48.81578947368421,56.39412997903563,61.64179104477612,55.50786838340487,59.44055944055944,0.18873441161157373,0.28495370202984266,0.4766643451737661,0.49883037814722714
m15_chop14 GE Q60(55.1317) OR m15_ema20_50_spread_d1 GE Q90(0.0565935),m15_chop14 GE Q60(55.1317),m15_ema20_50_spread_d1 GE Q90(0.0565935),True,0.7486882662880043,47.08121827411168,49.58071278825996,49.044585987261144,52.5,53.35429769392034,51.64179104477612,54.220314735336196,51.22377622377622,0.15971061363269476,0.3475865450450288,0.5497102983923202,0.5957294486062035
m15_chop14 GE Q60(55.1317) OR pre_dd_from_high_4h GE Q70(-0.582829),m15_chop14 GE Q60(55.1317),pre_dd_from_high_4h GE Q70(-0.582829),True,0.7483368297186063,53.63790186125211,52.56813417190776,57.19745222929936,55.39473684210526,48.32285115303983,48.059701492537314,50.64377682403433,51.57342657342657,0.18154670126518813,0.2484486210570937,0.5613711110120102,0.5102580750494681
m15_adx_acc GE Q80(0.667864) OR h4_donch_pos_d3 LE Q30(0.0363804),m15_adx_acc GE Q80(0.667864),h4_donch_pos_d3 LE Q30(0.0363804),True,0.7478093655304546,44.62774957698816,47.22222222222222,45.35031847133758,52.76315789473684,53.77358490566038,56.71641791044776,57.93991416309014,55.069930069930074,0.07303116559600065,0.41479675930930615,0.6603268220474655,0.683381780213248
h4_donch_pos_d3 LE Q30(0.0363804) OR btc4_cmo_acc GE Q90(32.0256),h4_donch_pos_d3 LE Q30(0.0363804),btc4_cmo_acc GE Q90(32.0256),True,0.7451606285249485,37.35194585448392,36.530398322851156,41.783439490445865,43.15789473684211,63.20754716981132,70.1492537313433,65.80829756795423,64.6853146853147,0.14521406703680517,0.38220319208037046,0.6205025691001266,0.5113166887689045
m15_er10_d1 GE Q60(0.00984256) OR btc1_donch_pos_d3 GE Q90(0.212789),m15_er10_d1 GE Q60(0.00984256),btc1_donch_pos_d3 GE Q90(0.212789),True,0.74424154146499,45.769881556683586,46.540880503144656,46.11464968152866,50.0,52.83018867924528,57.16417910447761,56.36623748211731,53.14685314685315,0.14071449768282418,0.25412304964333154,0.6666400683593964,0.5966316812852643
m15_er10_d1 GE Q60(0.00984256) OR btc1_bb_pctb_d3 GE Q80(0.157098),m15_er10_d1 GE Q60(0.00984256),btc1_bb_pctb_d3 GE Q80(0.157098),True,0.743571496540075,49.91539763113367,51.886792452830186,50.57324840764331,55.13157894736842,49.79035639412998,52.08955223880597,50.64377682403433,46.50349650349651,0.22460801193418578,0.17925600249938756,0.7118852386524249,0.5511584785104947
m15_ppo_hist_d3 GE Q80(0.0158154) OR pre_dd_from_high_2h GE Q60(-0.585504),m15_ppo_hist_d3 GE Q80(0.0158154),pre_dd_from_high_2h GE Q60(-0.585504),True,0.7418090220002118,51.31133671742809,46.64570230607967,55.031847133757964,51.578947368421055,52.30607966457023,57.611940298507456,51.072961373390555,56.81818181818182,0.12755573058627068,0.36334568651150695,0.5398430830873436,0.7029229186362491
m15_ppo_hist_d3 GE Q60(-0.00980363) OR btc1_stoch_spread_d1 GE Q90(3.01605),m15_ppo_hist_d3 GE Q60(-0.00980363),btc1_stoch_spread_d1 GE Q90(3.01605),True,0.7407693547072502,44.79695431472081,44.39203354297694,47.388535031847134,45.921052631578945,57.023060796645694,55.37313432835821,56.938483547925614,57.692307692307686,0.12819204863524036,0.16923446919884932,0.5819969242999697,0.5875330195456698
m15_adx_acc GE Q70(0.476858) OR btc1_rsi_d3 GE Q70(2.76449),m15_adx_acc GE Q70(0.476858),btc1_rsi_d3 GE Q70(2.76449),True,0.7403992514833471,48.73096446700508,54.926624737945495,49.554140127388536,58.42105263157895,50.314465408805034,44.92537313432835,54.506437768240346,47.02797202797203,0.10335997307575745,0.3048052041342635,0.6205757651999205,0.7641290364692532
m15_adx_acc GE Q80(0.667864) OR btc1_bb_pctb_d3 GE Q80(0.157098),m15_adx_acc GE Q80(0.667864),btc1_bb_pctb_d3 GE Q80(0.157098),True,0.7400900744391897,34.98307952622673,39.675052410901465,36.43312101910828,42.23684210526316,64.15094339622641,60.149253731343286,68.95565092989986,61.88811188811189,0.22146527746492323,0.12490279855309183,0.6631820618588996,0.5861864460284669
m15_adx_acc GE Q70(0.476858) OR btc1_stoch_spread_d1 GE Q70(-1.83159),m15_adx_acc GE Q70(0.476858),btc1_stoch_spread_d1 GE Q70(-1.83159),True,0.7399632680825536,50.169204737732656,51.729559748427675,50.57324840764331,54.60526315789473,48.32285115303983,47.61194029850746,52.36051502145923,51.74825174825175,0.08471695672799721,0.1688460020197028,0.6471654379563433,0.7876226820297679
h4_macd_hist GE Q80(0.00320368) OR pre_dd_from_high_24h GE Q50(-2.00467),h4_macd_hist GE Q80(0.00320368),pre_dd_from_high_24h GE Q50(-2.00467),True,0.7399316349787901,57.61421319796954,48.06079664570231,63.31210191082802,53.1578947368421,42.9769392033543,55.970149253731336,50.07153075822603,54.37062937062937,0.020301137189490656,0.15177532583390496,0.7115821925845426,0.6176885359665036
m15_kdj_spread GE Q70(1.90944) OR btc1_donch_pos_d3 GE Q90(0.212789),m15_kdj_spread GE Q70(1.90944),btc1_donch_pos_d3 GE Q90(0.212789),True,0.7394216517286424,36.80203045685279,39.41299790356394,39.23566878980892,42.368421052631575,64.15094339622641,62.98507462686567,65.379113018598,59.44055944055944,0.2570139324535348,0.26111899297047303,0.43373495261598494,0.7215808564440799
m15_kdj_spread GE Q70(1.90944) OR btc4_cmo_acc GE Q90(32.0256),m15_kdj_spread GE Q70(1.90944),btc4_cmo_acc GE Q90(32.0256),True,0.7357518243245347,36.97123519458545,36.58280922431866,41.52866242038217,40.526315789473685,65.30398322851153,65.97014925373135,65.52217453505007,66.43356643356644,0.24394743218927972,0.2407108843924768,0.4161708086289574,0.5285268465219952
m15_tsi_d3 GE Q90(1.98347) OR btc1_stoch_k_d1 GE Q70(1.25682),m15_tsi_d3 GE Q90(1.98347),btc1_stoch_k_d1 GE Q70(1.25682),True,0.7348201022778403,35.06768189509306,35.744234800838576,36.94267515923567,39.60526315789474,64.15094339622641,66.86567164179105,68.24034334763948,67.13286713286713,0.10648357606687112,0.16847121546718447,0.5937042513189686,0.590836660928117
m15_adx_acc GE Q60(0.326347) OR m15_tsi_d3 GE Q90(1.98347),m15_adx_acc GE Q60(0.326347),m15_tsi_d3 GE Q90(1.98347),True,0.7347873809935264,44.077834179357026,46.59329140461216,44.71337579617835,50.78947368421053,55.34591194968554,53.28358208955224,57.36766809728183,56.993006993006986,0.1579028433574208,0.2031046420376066,0.6597636921744517,0.5641737052996791
m15_chop14 GE Q60(55.1317) OR btc1_bb_pctb_d3 GE Q90(0.254743),m15_chop14 GE Q60(55.1317),btc1_bb_pctb_d3 GE Q90(0.254743),True,0.7342278368090962,46.31979695431472,49.16142557651992,48.40764331210191,53.1578947368421,53.66876310272537,52.537313432835816,56.938483547925614,52.7972027972028,0.2036780858656394,0.39124885389267905,0.48879282378771294,0.8347532341958313
m15_adx_acc GE Q80(0.667864) OR btc4_donch_pos LE Q10(0.241459),m15_adx_acc GE Q80(0.667864),btc4_donch_pos LE Q10(0.241459),True,0.7339920094896072,28.722504230118446,37.526205450733755,31.46496815286624,40.39473684210526,70.96436058700209,59.70149253731343,74.39198855507868,70.45454545454545,0.13437047249408263,0.16660370761582233,0.6457319867038841,0.5447722585405687
m15_er10_d1 GE Q70(0.055889) OR pre_dd_from_high_2h GE Q60(-0.585504),m15_er10_d1 GE Q70(0.055889),pre_dd_from_high_2h GE Q60(-0.585504),True,0.7325482241162338,55.964467005076145,51.46750524109015,59.23566878980891,55.78947368421052,45.911949685534594,54.02985074626866,47.78254649499284,49.3006993006993,0.11256736404003567,0.5026491848012364,0.5545568243815427,0.6379555612585964
m15_kdj_j GE Q90(76.5194) OR m15_ppo_hist_d3 GE Q50(-0.0211379),m15_kdj_j GE Q90(76.5194),m15_ppo_hist_d3 GE Q50(-0.0211379),True,0.7303464958539325,51.31133671742809,50.681341719077565,54.64968152866242,52.76315789473684,50.314465408805034,49.701492537313435,51.931330472103,51.57342657342657,0.06049479214482284,0.31781004835510185,0.6569626147470679,0.6282153801959242
m15_er10_d1 GE Q80(0.107262) OR pre_dd_from_high_24h GE Q50(-2.00467),m15_er10_d1 GE Q80(0.107262),pre_dd_from_high_24h GE Q50(-2.00467),True,0.7281948779109679,57.69881556683587,52.620545073375254,62.54777070063694,55.52631578947368,42.138364779874216,50.74626865671642,49.64234620886982,49.65034965034965,0.20690514714857428,0.27399927058535806,0.6109261502214779,0.46317431644042517
btc1_stoch_spread_d1 GE Q90(3.01605) OR pre_dd_from_high_24h GE Q50(-2.00467),btc1_stoch_spread_d1 GE Q90(3.01605),pre_dd_from_high_24h GE Q50(-2.00467),True,0.7269403329235654,54.653130287648054,47.9559748427673,59.87261146496815,51.578947368421055,45.492662473794546,54.02985074626866,54.506437768240346,57.692307692307686,0.18691787770482843,0.1027850086500176,0.7032464159106054,0.5516958737604727
m15_ema20_50_spread_d1 GE Q90(0.0565935) OR pre_dd_from_high_24h GE Q50(-2.00467),m15_ema20_50_spread_d1 GE Q90(0.0565935),pre_dd_from_high_24h GE Q50(-2.00467),True,0.7252047442739586,56.34517766497462,51.257861635220124,60.12738853503185,55.52631578947368,43.920335429769395,52.08955223880597,50.07153075822603,53.84615384615385,0.154415059866697,0.21745425237085092,0.615649957908666,0.49514546700611706
m15_adx_acc GE Q70(0.476858) OR btc4_cmo_acc GE Q80(25.2725),m15_adx_acc GE Q70(0.476858),btc4_cmo_acc GE Q80(25.2725),True,0.7243422499017768,44.289340101522846,43.710691823899374,46.62420382165605,47.63157894736842,57.127882599580715,54.47761194029851,57.65379113018598,62.58741258741259,0.09439550704271481,0.21906404622281495,0.6175794565512932,0.5832494684563978
m15_kdj_spread GE Q70(1.90944) OR pre_dd_from_high_4h GE Q70(-0.582829),m15_kdj_spread GE Q70(1.90944),pre_dd_from_high_4h GE Q70(-0.582829),True,0.7243146464088415,48.43485617597293,45.54507337526205,52.738853503184714,49.868421052631575,55.34591194968554,57.76119402985075,53.21888412017167,57.51748251748252,0.19529294061821773,0.22013971191721993,0.4429417592463881,0.5857028889977298
m15_er10_d1 GE Q80(0.107262) OR btc1_stoch_k_d1 GE Q70(1.25682),m15_er10_d1 GE Q80(0.107262),btc1_stoch_k_d1 GE Q70(1.25682),True,0.7242734534372419,43.02030456852792,44.18238993710692,43.94904458598726,48.1578947368421,55.13626834381551,60.0,60.22889842632332,54.89510489510489,0.15367379909959122,0.29141085861631916,0.5520248539884639,0.7597982247994182
m15_kdj_j GE Q90(76.5194) OR btc1_stoch_k_d1 GE Q70(1.25682),m15_kdj_j GE Q90(76.5194),btc1_stoch_k_d1 GE Q70(1.25682),True,0.7240928339220853,36.12521150592217,37.10691823899371,38.34394904458599,41.18421052631579,63.941299790356396,65.22388059701493,67.38197424892704,66.25874125874127,0.13533716496853643,0.1779104728800891,0.5443809181802725,0.6527284912943534
m15_adx_acc GE Q70(0.476858) OR btc1_donch_pos_d3 GE Q90(0.212789),m15_adx_acc GE Q70(0.476858),btc1_donch_pos_d3 GE Q90(0.212789),True,0.7209777604953109,36.16751269035533,40.35639412997904,37.07006369426751,43.815789473684205,61.94968553459119,58.05970149253732,68.24034334763948,62.76223776223776,0.09016905915168362,0.2031027724834784,0.7157727576520562,0.6127576812653838
