name,feature,family,side,q,threshold,stable_dev,score,disc_veto,cal_veto,disc_bad_removed,cal_bad_removed,disc_clean_preserved,cal_clean_preserved,disc_delayed_preserved,cal_delayed_preserved,disc_net24_imp,cal_net24_imp,disc_net72_imp,cal_net72_imp
btc1_kdj_j_d3 LE Q10(-35.1203),btc1_kdj_j_d3,btc,LE,0.1,-35.120314379770775,False,0.7044389285927865,10.025380710659897,11.68763102725367,9.171974522292993,10.131578947368421,88.46960167714884,84.17910447761194,91.13018597997139,90.9090909090909,-0.1014647466199886,-0.1353932261323958,0.0002825019197730816,-0.004487780610627046
btc1_di_spread_acc GE Q80(1.16726),btc1_di_spread_acc,btc,GE,0.8,1.167264421614774,False,0.7043354533089394,20.008460236886634,19.81132075471698,19.363057324840767,19.342105263157894,81.34171907756813,75.97014925373135,78.2546494992847,84.61538461538461,0.002282755969361075,0.016661998379255083,-0.056163238184584574,0.21787183729246018
btc1_cmo GE Q80(41.4969),btc1_cmo,btc,GE,0.8,41.496863480279345,False,0.7041809752037793,20.008460236886634,18.763102725366878,18.343949044585987,21.052631578947366,79.45492662473794,81.94029850746269,78.54077253218884,81.46853146853147,0.016867906568128498,0.09458668999410258,-0.0693752033029702,0.341579417090519
btc4_rvol20_acc GE Q90(1.15394),btc4_rvol20_acc,btc,GE,0.9,1.1539397156239368,False,0.7039127793799689,10.152284263959391,13.626834381551362,10.573248407643312,12.763157894736842,90.041928721174,82.98507462686567,89.84263233190272,90.73426573426573,0.003919813810776995,-0.0005164607419673173,-0.14243576493561538,-0.09606678235488453
h1_body_frac LE Q60(0.55814),h1_body_frac,other,LE,0.6,0.5581395348837375,False,0.7037416504971215,59.98307952622673,58.54297693920335,58.98089171974522,61.71052631578947,39.308176100628934,44.17910447761194,39.77110157367668,40.909090909090914,0.18628166239844088,0.21281943410610638,0.14210735585678258,0.23123411226237478
btc1_er10_d3 GE Q80(0.179972),btc1_er10_d3,btc,GE,0.8,0.1799718582730299,False,0.7030027066654676,21.023688663282574,24.737945492662476,22.420382165605098,26.184210526315788,81.44654088050315,79.25373134328359,77.1101573676681,70.97902097902097,0.03271999015159477,0.10968672517855893,0.010144802974901945,-0.10881491514410047
btc1_wpr_d3 GE Q70(6.88798),btc1_wpr_d3,btc,GE,0.7,6.88797777581182,False,0.7025563140213025,30.160744500846025,33.64779874213836,28.53503184713376,33.81578947368421,69.81132075471697,64.32835820895522,70.10014306151645,67.83216783216784,0.018132940520626105,-0.007125348969263756,0.08139328585919614,0.5328519766555389
h1_ppo_hist LE Q10(-0.0991112),h1_ppo_hist,ppo,LE,0.1,-0.09911121203371735,False,0.7023540053384106,10.025380710659897,11.215932914046121,10.955414012738855,12.894736842105264,90.35639412997904,92.23880597014926,88.8412017167382,85.4895104895105,-0.05624907490340346,0.16123354777490917,-0.13922710889721268,0.0447891944463763
m15_rsi_d3 GE Q50(5.03834),m15_rsi_d3,rsi,GE,0.5,5.0383445718278885,False,0.7022210663411909,50.0,50.36687631027254,51.210191082802545,51.05263157894737,50.62893081761006,50.0,51.645207439198856,51.22377622377622,-0.04988791359630415,0.20423026489246476,0.39605864617539777,0.23227499344511726
h4_tsi_acc LE Q20(0.26108),h4_tsi_acc,tsi,LE,0.2,0.261080047568932,False,0.7019583599855879,20.008460236886634,18.81551362683438,21.40127388535032,21.44736842105263,80.50314465408806,86.41791044776119,80.4005722460658,77.97202797202797,0.0001149418480992509,0.19026958372477387,-0.11838871796236528,-0.024279378882070324
btc4_di_spread_d3 LE Q30(0.187107),btc4_di_spread_d3,btc,LE,0.3,0.18710656401658263,False,0.7018587615755034,29.991539763113366,29.454926624737947,30.955414012738853,30.263157894736842,70.54507337526206,68.2089552238806,70.67238912732475,74.3006993006993,0.023049834599652576,0.09475206885723242,0.19781806036015215,-0.03176242018015385
h4_kdj_j_d1 GE Q90(28.1683),h4_kdj_j_d1,kdj,GE,0.9,28.168268157457227,False,0.701683851626128,10.025380710659897,10.90146750524109,10.955414012738855,11.447368421052632,89.20335429769392,86.56716417910447,91.98855507868383,90.38461538461539,0.028249864231543367,-0.06141302310464747,0.16931473332580305,-0.13258004140405466
m15_er10_acc GE Q50(-0.0575268),m15_er10_acc,er10,GE,0.5,-0.05752682262137785,False,0.7015367312687797,50.0,50.524109014675055,48.9171974522293,52.89473684210526,49.16142557651992,50.0,50.500715307582254,51.22377622377622,0.04597147431690697,0.1137083231970335,0.1789106034867759,0.3947104052441769
pre_ret_12h LE Q10(-1.38096),pre_ret_12h,pre_,LE,0.1,-1.3809640554501645,False,0.7012002690835375,10.025380710659897,14.30817610062893,10.191082802547772,15.526315789473685,88.9937106918239,90.29850746268657,90.84406294706724,81.2937062937063,-0.01629135593520495,0.1200930038911282,-0.09675140120986758,-0.13725950174666612
btc4_di_spread_acc GE Q70(4.05271),btc4_di_spread_acc,btc,GE,0.7,4.052713127099517,False,0.7008272714650513,29.991539763113366,35.691823899371066,30.700636942675157,38.55263157894736,71.80293501048219,62.83582089552239,67.52503576537912,68.35664335664336,0.052332985541128106,0.13398645102927875,-0.017491940971820163,0.07696103626467499
m15_kdj_k LE Q10(24.9665),m15_kdj_k,kdj,LE,0.1,24.966493881605924,False,0.7006093507170223,10.025380710659897,11.11111111111111,10.063694267515924,10.0,91.19496855345912,89.55223880597015,87.6967095851216,88.11188811188812,0.04065982062045102,0.019599427211166365,-0.18301259622738053,-0.08691456829434618
h1_kdj_k GE Q90(81.8396),h1_kdj_k,kdj,GE,0.9,81.83956271128564,False,0.7005809185413576,10.025380710659897,11.373165618448636,9.044585987261145,12.763157894736842,89.62264150943396,91.04477611940298,89.84263233190272,85.3146853146853,-0.04898485767788387,0.04587066147534602,-0.1055049634333799,0.029778795518867973
btc4_roc4_d3 GE Q80(2.59884),btc4_roc4_d3,btc,GE,0.8,2.598835276068701,False,0.7005042174566805,20.050761421319795,18.658280922431867,19.745222929936308,18.552631578947366,80.81761006289308,80.14925373134328,76.82403433476395,79.54545454545455,0.10513106860411099,0.10960699594016343,-0.183382521650297,0.19685820905947127
pre_range_2h LE Q50(1.77675),pre_range_2h,pre_,LE,0.5,1.776745936803903,False,0.7002261688079224,50.0,44.077568134171905,55.28662420382165,47.368421052631575,52.51572327044025,56.56716417910448,60.65808297567954,64.6853146853147,0.1972801583673094,-0.07758032913563595,0.7598779136611674,0.14612040834376605
btc4_er10_d1 GE Q70(0.0720491),btc4_er10_d1,btc,GE,0.7,0.07204907272786057,False,0.7000507471300689,29.991539763113366,25.681341719077565,29.17197452229299,27.368421052631582,67.71488469601678,74.77611940298507,73.39055793991416,77.44755244755245,0.03442146535156907,-0.005842970845484019,0.016757809612305663,0.1574108970982977
btc4_rvol20_d3 GE Q80(0.555462),btc4_rvol20_d3,btc,GE,0.8,0.5554620794476184,False,0.6997696032459243,20.050761421319795,22.11740041928721,21.78343949044586,22.894736842105264,80.39832285115304,77.46268656716417,79.82832618025752,81.2937062937063,0.07857730916431543,0.037673195462571085,-0.13990538441011635,0.013990517061762131
h4_mfi_acc LE Q20(-3.69121),h4_mfi_acc,mfi,LE,0.2,-3.6912121101055555,False,0.699722393610086,20.008460236886634,15.513626834381553,18.980891719745223,17.5,79.14046121593292,87.31343283582089,81.25894134477825,84.79020979020979,0.013973271537581801,0.1293349489973552,-0.09569652038822352,0.15966562237617477
btc1_bb_pctb GE Q80(0.901201),btc1_bb_pctb,btc,GE,0.8,0.9012005158110374,False,0.6995726718890469,20.093062605752962,20.335429769392032,18.85350318471338,23.157894736842106,78.72117400419287,79.8507462686567,80.82975679542204,83.04195804195804,0.007282918521783033,0.0600779293640481,-0.08067371221001896,0.2153644675118359
h1_rvol20 LE Q10(0.37192),h1_rvol20,rvol,LE,0.1,0.3719196942643461,False,0.6994962159100189,10.025380710659897,10.429769392033544,11.0828025477707,8.68421052631579,91.29979035639413,87.16417910447761,89.69957081545064,90.38461538461539,0.05075753305886085,-0.06070161016684594,0.06331047765989628,-0.08920974620842148
h1_price_ema50_pct GE Q80(2.23479),h1_price_ema50_pct,ema,GE,0.8,2.2347905147994584,False,0.699319113631461,20.008460236886634,17.71488469601677,19.61783439490446,20.789473684210527,79.66457023060796,83.43283582089552,77.39628040057225,81.2937062937063,0.008956082857541882,0.046780165063842305,-0.08712870554233842,0.3292525593272021
h1_roc12_d1 GE Q60(-0.333709),h1_roc12_d1,roc,GE,0.6,-0.33370924377758465,False,0.6991449173632782,40.01692047377327,40.61844863731656,40.382165605095544,45.26315789473684,60.691823899371066,63.43283582089553,61.80257510729614,60.13986013986013,-0.07182224228014815,0.24324487356627356,0.15950383682082492,0.21000375041294017
pre_bounce_from_low_1h LE Q30(0.592372),pre_bounce_from_low_1h,pre_,LE,0.3,0.5923722077035865,False,0.6988680181826262,29.991539763113366,27.67295597484277,32.48407643312102,27.236842105263158,70.020964360587,70.59701492537313,79.11301859799714,78.32167832167832,0.15406926903050744,-0.14200986260471216,0.2948775311694062,0.10788694476760397
m15_cmo_d1 GE Q80(20.2835),m15_cmo_d1,cmo,GE,0.8,20.283485495450794,False,0.698426795372893,20.008460236886634,19.968553459119498,20.254777070063696,18.815789473684212,80.29350104821803,81.7910447761194,80.4005722460658,77.27272727272727,-0.013250125624868409,0.0638905345909464,-0.026100165448771584,-0.053098940898259395
h4_cmf_d1 LE Q20(-0.0124156),h4_cmf_d1,cmf,LE,0.2,-0.01241559485305678,False,0.6978926968350037,20.008460236886634,20.964360587002094,20.636942675159236,23.81578947368421,81.76100628930818,79.40298507462687,78.826895565093,82.6923076923077,0.021649591485562225,0.12247181314136935,-0.12747594661460993,0.34709372531690197
h1_chop14_acc LE Q20(-1.98437),h1_chop14_acc,chop,LE,0.2,-1.984372764101249,False,0.6975393278652013,20.008460236886634,19.28721174004193,20.127388535031848,18.289473684210527,79.979035639413,80.0,79.82832618025752,81.64335664335664,0.04729808729964012,-0.09303867866884363,0.062440756629323135,0.01149595855232044
m15_mfi_acc GE Q60(6.677),m15_mfi_acc,mfi,GE,0.6,6.677001520649226,False,0.6974728879827052,40.01692047377327,41.876310272536685,41.146496815286625,43.026315789473685,59.958071278826,59.1044776119403,62.374821173104436,56.46853146853147,0.11600750323907943,0.17434547520070165,-0.018991187489000083,0.21630068644003742
h4_ppo_hist_d3 LE Q10(-0.36166),h4_ppo_hist_d3,ppo,LE,0.1,-0.36166003646910655,False,0.6974318449638569,10.025380710659897,11.11111111111111,8.789808917197451,11.31578947368421,89.62264150943396,87.76119402985074,87.41058655221745,88.2867132867133,-0.005346195705895618,0.1273726409692194,-0.14836942637133954,0.06494019577996801
h4_tsi_d3 GE Q80(4.87237),h4_tsi_d3,tsi,GE,0.8,4.872365550321449,False,0.6974076845299124,20.008460236886634,16.9811320754717,20.382165605095544,17.63157894736842,79.03563941299791,84.4776119402985,80.97281831187411,80.5944055944056,-0.025114973770379592,0.004597229358289434,-0.07425228807441497,-0.08310167410090374
h1_rvol20_d3 LE Q30(-0.256361),h1_rvol20_d3,rvol,LE,0.3,-0.256360560838013,False,0.6973443277075335,29.991539763113366,34.64360587002096,29.936305732484076,37.23684210526316,69.07756813417191,68.80597014925374,72.1030042918455,62.58741258741259,0.1479268447269779,0.200226864602,0.248441737565955,-0.10644475009019017
h1_tsi_acc GE Q90(-0.243457),h1_tsi_acc,tsi,GE,0.9,-0.24345704987018577,False,0.6971079103268438,10.025380710659897,10.482180293501047,10.445859872611466,11.31578947368421,90.25157232704403,88.80597014925374,89.9856938483548,90.38461538461539,0.03643830264336826,-0.07536104194791726,0.027864107696867868,-0.12989895095231296
btc4_kdj_d GE Q70(62.0905),btc4_kdj_d,btc,GE,0.7,62.09046312576538,False,0.6970338466304182,30.03384094754653,23.165618448637318,31.46496815286624,25.657894736842106,70.020964360587,76.56716417910448,69.241773962804,79.72027972027972,-0.024595177361929316,-0.09178152520237548,0.0638791361094444,0.3942609392066625
h1_roc4_d3 LE Q30(-1.10078),h1_roc4_d3,roc,LE,0.3,-1.1007750808020944,False,0.6969767974873645,29.991539763113366,32.28511530398323,30.063694267515924,30.789473684210527,69.49685534591194,63.731343283582085,67.66809728183118,68.7062937062937,-0.008321012414705939,0.01936835445028018,0.07821343947045822,0.22442342408097804
h4_bb_width_d1 LE Q20(-0.00631296),h4_bb_width_d1,bb_,LE,0.2,-0.00631296138631624,False,0.6969497154945008,20.008460236886634,22.48427672955975,17.197452229299362,24.605263157894736,77.77777777777779,80.59701492537313,78.96995708154506,75.6993006993007,-0.022410897297339416,0.11324325299526727,0.008195380558193133,0.14931099094559197
h1_stoch_k_d1 GE Q90(5.80325),h1_stoch_k_d1,stoch,GE,0.9,5.803249318342751,False,0.6966288603008666,10.025380710659897,10.324947589098532,8.662420382165605,12.631578947368421,88.78406708595388,91.49253731343283,90.12875536480686,90.38461538461539,-0.0959658059976247,0.05331801254422541,-0.07471023938542654,0.11860161305510086
h1_kdj_d GE Q90(78.8731),h1_kdj_d,kdj,GE,0.9,78.87307092631735,False,0.6964073623289541,10.025380710659897,10.167714884696016,8.789808917197451,9.868421052631579,88.88888888888889,90.8955223880597,90.55793991416309,87.93706293706293,-0.04619527800413026,0.021572425723043853,-0.11681568292742583,-0.027478424648683775
m15_ema20_50_spread_d1 GE Q80(0.0350362),m15_ema20_50_spread_d1,ema,GE,0.8,0.03503617787751435,False,0.6964052854437481,20.008460236886634,23.165618448637318,18.980891719745223,25.0,80.71278825995807,77.76119402985074,75.25035765379113,75.17482517482517,0.006099514748849649,0.030563958612833342,-0.05382295498565293,0.08382676578099879
btc4_donch_pos_acc GE Q90(0.297956),btc4_donch_pos_acc,btc,GE,0.9,0.2979564108904719,False,0.6963606829240789,10.152284263959391,12.316561844863731,11.719745222929937,12.894736842105264,90.25157232704403,87.61194029850746,90.41487839771102,89.33566433566433,0.033203003845034725,0.030826625207107994,-0.23076746539871873,-0.1231936553980495
btc4_vwap_dist_acc LE Q40(0.391061),btc4_vwap_dist_acc,btc,LE,0.4,0.3910608217351563,False,0.6962904016139995,40.059221658206425,41.24737945492662,39.61783439490446,38.94736842105263,58.909853249475894,59.253731343283576,63.519313304721024,55.769230769230774,-0.05856867618671359,-0.040418082175663894,0.2978700362072043,0.22746387838465953
btc1_bb_pctb GE Q70(0.826416),btc1_bb_pctb,btc,GE,0.7,0.8264155754829474,False,0.6962779372034722,29.991539763113366,30.974842767295595,27.898089171974522,34.473684210526315,68.44863731656184,70.59701492537313,71.38769670958513,71.5034965034965,0.059683967794281756,0.0812631523536923,-0.0207186888987676,0.3156263602749181
h4_er10_d1 GE Q90(0.203463),h4_er10_d1,er10,GE,0.9,0.20346315455778036,False,0.6960975774874635,10.025380710659897,10.220125786163523,9.42675159235669,10.0,89.30817610062893,88.65671641791046,89.69957081545064,91.43356643356644,-0.026782523479147377,-0.10867733912990252,-0.07503393718337537,-0.03256340474096109
h1_mfi_d1 LE Q60(-0.0995929),h1_mfi_d1,mfi,LE,0.6,-0.09959289339221641,False,0.695755842371059,59.98307952622673,59.59119496855346,60.89171974522293,61.8421052631579,40.461215932914044,45.223880597014926,39.77110157367668,36.71328671328671,0.0632096669244241,-0.069879399133289,0.44740016677072336,0.3615899238934203
h1_stoch_spread_d3 GE Q80(4.95167),h1_stoch_spread_d3,stoch,GE,0.8,4.951666734293413,False,0.6956511875740174,20.008460236886634,18.867924528301888,20.636942675159236,20.92105263157895,79.76939203354297,82.53731343283583,79.39914163090128,80.06993006993007,-0.08158186474140776,0.04224275049512416,-0.031179264772248083,0.07467550268492407
btc4_kdj_j_d3 LE Q60(20.0551),btc4_kdj_j_d3,btc,LE,0.6,20.055102294173267,False,0.6956459445519205,60.0253807106599,55.87002096436059,60.89171974522293,58.28947368421053,39.83228511530398,44.776119402985074,41.63090128755365,45.97902097902098,-0.030492423410360597,-0.14322960519392214,0.414232837040294,0.5580859894046695
h1_bb_width_d3 GE Q90(0.0132095),h1_bb_width_d3,bb_,GE,0.9,0.013209464354645534,False,0.6953261271758012,10.025380710659897,12.054507337526205,9.554140127388536,11.973684210526315,89.72746331236897,87.31343283582089,88.55507868383404,86.36363636363636,0.015178025675061928,-0.07832411780373416,-0.0837369926188084,-0.08531028935232365
btc1_macd_hist_d1 GE Q90(18.8979),btc1_macd_hist_d1,btc,GE,0.9,18.897947721998133,False,0.695113622088751,10.025380710659897,21.960167714884697,8.152866242038217,24.210526315789473,91.50943396226415,81.34328358208955,84.83547925608012,77.44755244755245,0.039163382349691425,0.13954978252617123,-0.10055365103671687,0.33932051178603095
m15_chop14_d1 LE Q20(-0.700663),m15_chop14_d1,chop,LE,0.2,-0.7006628501217804,False,0.6949812157607747,20.008460236886634,20.859538784067087,20.127388535031848,21.44736842105263,81.9706498951782,80.29850746268656,79.39914163090128,77.44755244755245,0.009391710339420212,0.12874884954358412,-0.10551936009274498,0.11443465479505943
m15_ppo_hist_acc LE Q60(0.0470912),m15_ppo_hist_acc,ppo,LE,0.6,0.0470912273324079,False,0.6949071528391187,59.98307952622673,54.50733752620545,62.29299363057324,55.92105263157895,40.9853249475891,46.26865671641791,49.07010014306152,51.74825174825175,0.14068926349131267,-0.004984502554249759,0.6481033200761593,0.2213402278326453
m15_kdj_k GE Q40(37.5092),m15_kdj_k,kdj,GE,0.4,37.5091646085074,False,0.6948055124537285,59.98307952622673,58.909853249475894,61.01910828025478,63.026315789473685,40.14675052410902,43.73134328358209,41.48783977110158,40.909090909090914,0.03497537295661629,0.016240282099846626,0.2525654481073213,0.43610843850705294
btc1_rvol20_d1 GE Q80(0.3136),btc1_rvol20_d1,btc,GE,0.8,0.3135999047426634,False,0.6946521538730134,20.050761421319795,20.859538784067087,20.50955414012739,21.710526315789476,80.81761006289308,76.56716417910448,76.5379113018598,83.56643356643356,-0.06849885419947908,-0.12284751629686308,0.04279843838890318,0.20884627450747795
m15_roc4_d1 LE Q60(0.990291),m15_roc4_d1,roc,LE,0.6,0.9902907985351028,False,0.6944179638922452,59.98307952622673,55.660377358490564,62.92993630573248,57.631578947368425,40.77568134171908,45.223880597014926,48.783977110157366,51.57342657342657,0.23094127644940365,-0.07866887317045945,0.5345074256079542,0.2858645130257652
h1_stoch_k LE Q30(62.7003),h1_stoch_k,stoch,LE,0.3,62.700281548115754,False,0.6938710292609102,29.991539763113366,28.668763102725364,33.12101910828025,30.789473684210527,70.85953878406708,76.26865671641792,70.81545064377683,68.00699300699301,-0.035895217277508634,0.19613771817116277,-0.006980624046584949,-0.001712557385284863
h4_rvol20_d1 LE Q10(-0.717218),h4_rvol20_d1,rvol,LE,0.1,-0.7172183790102599,False,0.693839814104073,10.025380710659897,11.0062893081761,8.025477707006369,11.578947368421053,88.88888888888889,89.1044776119403,89.27038626609442,87.93706293706293,-0.06105593494006338,0.04519606087055961,-0.08923595001255213,-0.06332415323358287
h4_macd_hist_d3 LE Q20(-0.000759545),h4_macd_hist_d3,macd,LE,0.2,-0.00075954537054654,False,0.6933475279586265,20.008460236886634,16.71907756813417,18.980891719745223,16.710526315789473,80.60796645702307,83.13432835820895,78.96995708154506,83.91608391608392,-0.01403127965755252,0.0929147655834156,-0.06995943973383345,0.17730441741396596
m15_stoch_k GE Q70(37.3112),m15_stoch_k,stoch,GE,0.7,37.31117731079478,False,0.6931372346689313,29.991539763113366,31.341719077568136,28.53503184713376,33.1578947368421,70.44025157232704,71.7910447761194,66.52360515021459,66.95804195804196,-0.039713692009428564,0.18973059579810425,0.09368683386720866,0.07716180138524376
m15_body_pct LE Q20(0.264045),m15_body_pct,other,LE,0.2,0.26404526612831414,False,0.6930789513700417,20.008460236886634,16.247379454926623,21.91082802547771,14.342105263157896,80.92243186582809,83.43283582089552,84.12017167381974,86.36363636363636,0.04690878975909596,-0.044155410333268974,0.08710747382793282,-0.049873172159554
h4_donch_pos_acc LE Q10(-0.0701441),h4_donch_pos_acc,donch,LE,0.1,-0.07014406397311682,False,0.6929822584272856,10.025380710659897,10.220125786163523,9.171974522292993,10.921052631578949,90.56603773584906,88.2089552238806,88.98426323319028,92.48251748251748,-0.03020782750121738,0.020482230460437068,-0.1457078825895134,0.11777657032583944
h1_kdj_spread LE Q20(-4.42633),h1_kdj_spread,kdj,LE,0.2,-4.426332767796777,False,0.6929184974437381,20.008460236886634,18.658280922431867,20.764331210191084,18.157894736842106,80.29350104821803,79.1044776119403,78.6838340486409,83.91608391608392,-0.05373513668960127,-0.03973099733992125,-0.007368325934182907,-0.03228020045777136
h1_tsi_acc GE Q80(-0.559213),h1_tsi_acc,tsi,GE,0.8,-0.5592126404989581,False,0.6928321999088336,20.008460236886634,21.48846960167715,20.254777070063696,21.973684210526315,80.18867924528303,77.46268656716417,80.54363376251789,80.06993006993007,0.02594388750287476,-0.02556978517879671,0.0043775287463715395,-0.07418743476138212
pre_range_1h LE Q50(1.34567),pre_range_1h,pre_,LE,0.5,1.3456735129551145,False,0.6925977861529724,50.0,43.60587002096436,54.77707006369427,44.60526315789474,51.0482180293501,57.611940298507456,62.08869814020028,61.88811188811189,0.19180970044132864,-0.014266047718903718,0.6986272478010284,0.12219432154595855
btc1_di_spread_d3 GE Q40(0.10662),btc1_di_spread_d3,btc,GE,0.4,0.10662013768713206,False,0.692496339699793,59.98307952622673,59.17190775681341,60.38216560509554,64.47368421052632,41.19496855345912,42.38805970149254,41.9170243204578,43.35664335664335,0.5115577240163215,0.15510065526998917,0.11385399848284306,0.5847117896251534
h1_vwap_dist_d3 LE Q10(-1.50322),h1_vwap_dist_d3,vwap,LE,0.1,-1.5032153334147476,False,0.6922599597034701,10.025380710659897,12.368972746331238,10.445859872611466,11.18421052631579,90.041928721174,86.56716417910447,86.98140200286123,86.18881118881119,-0.10051053444264844,0.04856015820755877,0.03962386404245677,-0.04731413829315079
h1_roc12_acc GE Q90(1.14443),h1_roc12_acc,roc,GE,0.9,1.1444294796165009,False,0.6918287547928255,10.025380710659897,11.477987421383649,10.573248407643312,10.394736842105264,90.67085953878407,88.35820895522389,88.2689556509299,85.83916083916084,-0.025328616513444813,-0.024725979070825632,-0.03153759727553185,-0.1321644660800858
btc1_mfi_d1 GE Q90(7.62133),btc1_mfi_d1,btc,GE,0.9,7.621331097393472,False,0.6916220122993957,10.067681895093063,12.735849056603774,8.025477707006369,12.23684210526316,89.41299790356393,87.31343283582089,88.2689556509299,85.83916083916084,-0.0061036288002918465,-0.09496740799768022,-0.03832946431609885,0.05082921088539716
h1_wpr_d1 LE Q20(-23.4317),h1_wpr_d1,wpr,LE,0.2,-23.43166373815564,False,0.6916177683254772,20.008460236886634,18.9727463312369,19.745222929936308,18.026315789473685,79.55974842767296,82.23880597014926,78.826895565093,79.37062937062937,-0.08542199358141254,-0.06313947079023907,0.004035152778324114,0.03173174870189166
h1_chop14_d1 GE Q70(1.74858),h1_chop14_d1,chop,GE,0.7,1.7485781050362588,False,0.6913790501514497,29.991539763113366,28.144654088050313,30.828025477707005,28.421052631578945,72.0125786163522,72.53731343283583,66.80972818311875,70.62937062937063,0.0719714922186299,0.06108292191599718,-0.04144540834284849,-0.06934337663247492
h4_obv GE Q40(7.0216e+07),h4_obv,obv,GE,0.4,70216013.85200006,False,0.6913522262287743,59.98307952622673,55.29350104821803,58.34394904458598,55.26315789473685,38.78406708595388,43.73134328358209,39.05579399141631,43.88111888111888,0.29136270390477154,0.1023915220374303,0.5809720390163003,0.23254400843730805
h1_cmf_d1 LE Q30(-0.0404005),h1_cmf_d1,cmf,LE,0.3,-0.04040051445117442,False,0.6912125955777922,29.991539763113366,26.362683438155138,31.59235668789809,26.973684210526315,71.17400419287212,75.07462686567165,68.38340486409156,72.55244755244755,0.09201283541882906,0.045403056211614556,0.25417119011197664,-0.06419752136606427
m15_atr_pct LE Q50(0.638878),m15_atr_pct,atr,LE,0.5,0.6388778667018153,False,0.690992491436974,50.0,43.39622641509434,54.394904458598724,45.526315789473685,49.685534591194966,58.2089552238806,64.66380543633763,65.03496503496503,0.19702286549016879,-0.008966291884776711,0.8396398943227076,0.0856102956965008
